timestamp,user_id,link,ip_address
2023-01-08 19:07:08,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2023/01/05/amazon-licenziera-18mila-dipendenti-in-tutto-il-mondo-a-partire-dal-18-gennaio/,10.0.0.75
2023-01-08 19:08:45,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2022/10/18/top-100-manager-2022/,10.0.0.75
2023-01-08 19:10:43,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/esteri/2023/01/08/news/dacia_maraini_liran_vincera_se_saremo_tutti_uniti_loccidente_smetta_di_vendere_armi-12452745/,10.0.0.75
2023-01-08 20:17:07,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2023/01/04/sam-bankman-fried-si-dichiara-non-colpevole-per-il-fallimento-di-ftx/,10.0.0.75
2023-01-08 20:32:39,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/esteri/2023/01/07/news/lelezione_drammatica_di_mccarthy_ci_consegna_unamerica_piu_divisa-12452840/,10.0.0.75
2023-01-08 20:33:06,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.com/art/carburanti-governo-rischio-speculazioni-no-sconti-tutti-AEOFDVUC,10.0.0.75
2023-01-08 21:17:10,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/politica/2023/01/07/parte-il-pressing-su-francesco-per-le-dimissioni_b184d052-9514-48fd-b0f8-9f0f92b8a3f7.html,10.0.0.75
2023-01-08 21:23:51,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2023/01/03/spacex-raccoglie-750-milioni-di-dollari-di-nuovi-finanziamenti-ora-vale-137-miliardi-di-dollari/,10.0.0.75
2023-01-08 21:27:14,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2023/01/02/da-stripe-a-spacex-le-ipo-tech-piu-attese-a-wall-street-nel-2023/,10.0.0.75
2023-01-08 22:59:25,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.wired.it/article/confini-conflitti-larga-scala/,10.0.0.75
2023-01-08 23:03:48,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/mondo/mediooriente/2023/01/07/iran-altri-due-uomini-impiccati-dopo-le-manifestazioni_c02ac6b5-a8dc-4b2c-8373-59b05b7e2b28.html,10.0.0.75
2023-01-09 09:49:22,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/esteri/2023/01/09/news/saviano_litalia_deve_ritirare_lambasciatore_in_iran_anche_in_europa_le_liberta_sono_a_rischio-12454258/,10.0.0.75
2023-01-09 10:17:41,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.wired.it/article/trucchi-chatgpt-consigli/,10.0.0.75
2023-01-09 10:18:42,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.wired.it/gallery/ces-2023-le-prime-novita/,10.0.0.75
2023-01-09 10:19:08,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://forbes.it/2023/01/03/spacex-raccoglie-750-milioni-di-dollari-di-nuovi-finanziamenti-ora-vale-137-miliardi-di-dollari/,10.0.0.75
2023-01-09 10:19:38,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://forbes.it/2023/01/05/chi-sono-i-5-miliardari-che-hanno-perso-di-piu-nel-2022/,10.0.0.75
2023-01-10 13:01:04,611c0e7a86eef444e2febeee7ff9f142642ac0904160703f4ef17a035faacee1,https://www.lastampa.it/esteri/2023/01/10/news/kiev_sta_per_lanciare_la_controffensiva_con_le_armi_fornite_dalloccidente-12456240/,93.39.140.67
2023-01-10 13:46:39,6c52f26b7402ea84b88d528cd035ac79dfbd96397980f36e507cda5e2d76ef5d,https://forbes.it/2023/01/07/miliardario-roman-abramovich-proprieta-figli-per-evitare-sanzioni/,127.0.0.1
